chrom,start,end,midpoint,window_size,P1,P2,P3,outgroup,D,Z,sites_used,ABBA,BABA,passes_qc,abs_D,abs_Z
CM017360.1,106950001,107050000,107000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107000001,107100000,107050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107050001,107150000,107100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107100001,107200000,107150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107150001,107250000,107200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107200001,107300000,107250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107250001,107350000,107300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107300001,107400000,107350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107350001,107450000,107400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107400001,107500000,107450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107450001,107550000,107500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107500001,107600000,107550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107550001,107650000,107600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107600001,107700000,107650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107650001,107750000,107700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107700001,107800000,107750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107750001,107850000,107800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107800001,107900000,107850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107850001,107950000,107900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107900001,108000000,107950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,107950001,108050000,108000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108000001,108100000,108050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108050001,108150000,108100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108100001,108200000,108150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108150001,108250000,108200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108200001,108300000,108250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108250001,108350000,108300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108300001,108400000,108350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108350001,108450000,108400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108400001,108500000,108450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108450001,108550000,108500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108500001,108600000,108550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108550001,108650000,108600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108600001,108700000,108650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108650001,108750000,108700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108700001,108800000,108750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108750001,108850000,108800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108800001,108900000,108850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108850001,108950000,108900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108900001,109000000,108950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,108950001,109050000,109000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109000001,109100000,109050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109050001,109150000,109100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109100001,109200000,109150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109150001,109250000,109200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109200001,109300000,109250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109250001,109350000,109300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109300001,109400000,109350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109350001,109450000,109400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109400001,109500000,109450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109450001,109550000,109500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109500001,109600000,109550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109550001,109650000,109600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109600001,109700000,109650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109650001,109750000,109700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109700001,109800000,109750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109750001,109850000,109800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109800001,109900000,109850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109850001,109950000,109900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109900001,110000000,109950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,109950001,110050000,110000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110000001,110100000,110050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110050001,110150000,110100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110100001,110200000,110150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110150001,110250000,110200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110200001,110300000,110250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110250001,110350000,110300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110300001,110400000,110350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110350001,110450000,110400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110400001,110500000,110450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110450001,110550000,110500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110500001,110600000,110550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110550001,110650000,110600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110600001,110700000,110650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110650001,110750000,110700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110700001,110800000,110750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110750001,110850000,110800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110800001,110900000,110850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110850001,110950000,110900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110900001,111000000,110950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,110950001,111050000,111000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111000001,111100000,111050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111050001,111150000,111100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111100001,111200000,111150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111150001,111250000,111200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111200001,111300000,111250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111250001,111350000,111300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111300001,111400000,111350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111350001,111450000,111400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111400001,111500000,111450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111450001,111550000,111500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111500001,111600000,111550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111550001,111650000,111600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111600001,111700000,111650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111650001,111750000,111700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111700001,111800000,111750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111750001,111850000,111800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111800001,111900000,111850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111850001,111950000,111900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111900001,112000000,111950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,111950001,112050000,112000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112000001,112100000,112050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112050001,112150000,112100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112100001,112200000,112150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112150001,112250000,112200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112200001,112300000,112250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112250001,112350000,112300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112300001,112400000,112350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112350001,112450000,112400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112400001,112500000,112450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112450001,112550000,112500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112500001,112600000,112550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112550001,112650000,112600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112600001,112700000,112650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112650001,112750000,112700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112700001,112800000,112750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112750001,112850000,112800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112800001,112900000,112850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112850001,112950000,112900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112900001,113000000,112950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,112950001,113050000,113000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113000001,113100000,113050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113050001,113150000,113100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113100001,113200000,113150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113150001,113250000,113200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113200001,113300000,113250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113250001,113350000,113300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113300001,113400000,113350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113350001,113450000,113400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113400001,113500000,113450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113450001,113550000,113500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113500001,113600000,113550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113550001,113650000,113600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113600001,113700000,113650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113650001,113750000,113700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113700001,113800000,113750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113750001,113850000,113800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113800001,113900000,113850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113850001,113950000,113900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113900001,114000000,113950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,113950001,114050000,114000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114000001,114100000,114050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114050001,114150000,114100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114100001,114200000,114150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114150001,114250000,114200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114200001,114300000,114250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114250001,114350000,114300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114300001,114400000,114350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114350001,114450000,114400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114400001,114500000,114450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114450001,114550000,114500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114500001,114600000,114550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114550001,114650000,114600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114600001,114700000,114650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114650001,114750000,114700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114700001,114800000,114750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114750001,114850000,114800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114800001,114900000,114850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114850001,114950000,114900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114900001,115000000,114950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,114950001,115050000,115000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115000001,115100000,115050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115050001,115150000,115100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115100001,115200000,115150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115150001,115250000,115200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115200001,115300000,115250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115250001,115350000,115300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115300001,115400000,115350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115350001,115450000,115400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115400001,115500000,115450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115450001,115550000,115500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115500001,115600000,115550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115550001,115650000,115600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115600001,115700000,115650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115650001,115750000,115700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115700001,115800000,115750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115750001,115850000,115800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115800001,115900000,115850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115850001,115950000,115900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115900001,116000000,115950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,115950001,116050000,116000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116000001,116100000,116050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116050001,116150000,116100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116100001,116200000,116150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116150001,116250000,116200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116200001,116300000,116250000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116250001,116350000,116300000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116300001,116400000,116350000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116350001,116450000,116400000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116400001,116500000,116450000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116450001,116550000,116500000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116500001,116600000,116550000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116550001,116650000,116600000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116600001,116700000,116650000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116650001,116750000,116700000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116700001,116800000,116750000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116750001,116850000,116800000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116800001,116900000,116850000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116850001,116950000,116900000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116900001,117000000,116950000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,116950001,117050000,117000000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,117000001,117100000,117050000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,117050001,117150000,117100000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,117100001,117200000,117150000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
CM017360.1,117150001,117250000,117200000,100000,phayrei,pileatus,geei,entellus,,,0,0,0,False,,
